project,bug_id,score_FlexFL,success_FlexFL,score_BRaIn,success_BRaIn,score_boostnsift,success_boostnsift,score_buglocator,success_buglocator,score_locus,success_locus,score_any,y_any
Jsoup,78,-0.4993236901310303,1,-0.9167387954772402,0,0.09224756395369006,1,0.21285768851378614,1,0.42503288446452037,0,-0.7225837465393719,1
Jsoup,44,1.839823221758771,0,2.138975036945525,0,1.940968493501784,0,3.2552974787517037,0,2.6597570037567015,0,1.8170127444921456,0
Jsoup,50,1.222308672306281,1,1.3097697806361865,1,1.9143890860130477,1,2.428621116283078,1,2.1134057332604876,1,1.9015881599948188,1
Lang,9,2.254274277924369,1,2.397398273338115,1,2.5099220090532883,1,2.438179310481835,1,2.1477115317270403,1,2.493963953531818,1
Jsoup,87,1.1133753437613196,1,2.0876740077865645,1,0.8970715128775271,0,2.5600263587134755,1,2.2434089189875834,0,1.5121510699278629,1
Jsoup,93,1.3362778154534873,1,2.056082468374992,1,1.7442777548099742,1,2.501460827295852,1,1.8198106137803154,1,2.14893396352474,1
Csv,16,2.814672215898303,1,4.278514887672136,1,3.987890467755611,1,4.264314843709293,1,3.4292483601939576,1,3.7309883103001504,1
JacksonXml,4,0.3801862067563394,1,0.6470024453960107,1,0.10630559631801945,1,0.6705525254887671,1,0.45740464998988883,0,0.4092831608459755,1
Gson,13,1.1989376140687604,1,1.2146230599524754,1,2.135146080343344,1,2.6137049971768915,1,2.189655980066531,1,1.6343209601768338,1
JxPath,9,2.1331322136606845,1,2.680734210404951,0,2.269950715856546,0,2.171668712107199,0,2.2260162089730944,0,2.429268165457827,1
Time,1,0.5836194295763385,1,0.8951394152166648,0,0.258061469563606,0,1.6505060730485144,0,1.2977579675184843,0,1.3395078580994517,1
Collections,21,2.5969302259761218,0,3.6305566427741396,0,3.0385753502216373,0,3.8786399385684343,0,3.072227103496746,0,3.388057237059677,0
JxPath,21,2.224147179708457,0,3.395015163867338,0,3.091235395551877,0,3.494275061607028,0,2.388132865626296,0,3.2443157346888767,0
Mockito,22,-3.9858208973667715,1,-5.299357041984958,0,-3.4253418840741694,0,-4.693995617751302,0,-3.2573957110610876,0,-5.441356804718569,1
Mockito,36,-3.375672090775859,0,-5.526993457149893,0,-3.500753847800487,0,-4.822630200248528,0,-3.2573957110610876,0,-5.499120918347022,0
Math,5,1.7731930931778683,1,2.3452554824384264,0,2.057842940837305,1,2.687016252641195,1,2.206091979003862,1,2.4440696922941894,1
Jsoup,37,0.7080229050491671,1,0.5917256042288256,1,1.3041959083178312,0,1.2283461663521187,1,1.5705529796120825,0,1.2347890241412138,1
Jsoup,23,2.301637852852051,1,2.6601610455006455,1,1.8416221100694126,1,3.096937457021808,1,2.225003092752112,1,2.5760720115007367,1
Compress,42,3.4225919656291564,1,5.131852439764468,1,3.781290890455923,1,3.581275969252032,1,2.8798405393766453,1,4.345153870946284,1
Math,84,2.670286336708159,1,3.420800925263411,1,3.040102898930437,1,2.9470087923006725,1,2.25766419962713,0,3.033428298315288,1
Math,90,3.1089468457728557,1,3.5757463986550175,1,3.246966578893742,1,3.564306429052607,1,3.1295030824824566,1,3.72576432575753,1
Cli,26,2.4161197650817927,1,3.0663787814653123,1,3.2332289431918384,1,2.4162440715317826,1,2.2310316695969226,1,2.931585970236308,1
Closure,173,-4.661433921285133,1,-7.089861343458456,1,-5.557180669991418,1,-7.203380912994673,1,-5.867389824799087,0,-6.561495055538746,1
Closure,20,-5.279502215180433,1,-7.138654119466162,1,-5.24172661958511,1,-7.316386746415977,0,-6.176137602732879,0,-5.738950122344492,1
Closure,34,-6.433759052566337,1,-7.76783566331899,0,-8.26778228728142,0,-9.532173101578849,0,-7.961828323354199,1,-8.707437950529181,1
Compress,5,3.2262848578320025,1,3.916993350018867,1,3.868242044149598,1,3.537460000770557,1,2.7447850065472266,1,3.2280883177690556,1
Closure,167,-3.7951151189554237,0,-5.78802689584898,0,-4.1136508409479395,0,-5.438176602227275,0,-4.841763396844731,0,-4.8068691029316515,0
Cli,32,2.101829195256718,1,3.33601163814215,1,1.9415600702134885,1,2.4152302001145003,1,1.8738571747458308,1,2.3778757807016215,1
Closure,3,-5.135197280506445,0,-7.2050788214077315,0,-5.790198146602842,0,-7.236377671300431,0,-6.300347104494078,0,-5.914120469820612,0
Lang,27,2.313350712886423,1,3.168120153915178,1,3.170415137652161,1,2.7067511414833634,1,2.1434297614496507,0,2.6698060756475632,1
Math,47,1.8269867890499265,1,2.4029831748547945,1,2.472244546680815,1,1.9244492673017233,0,2.099707637990093,1,2.853115262818143,1
Math,102,3.363912781670591,1,4.407247827169856,1,3.8932768652027208,1,3.8655396564002333,1,2.5822384432587624,1,3.520859654890935,1
Math,53,3.2677413139195406,1,3.8746801848490984,1,3.9985746779013756,1,3.3535012889584426,1,2.3538072588873544,1,3.906106422068229,1
Lang,33,0.7138945890660808,1,0.7019760064714257,0,1.2864884864481114,0,0.9091570275164846,0,0.9163981733433465,1,1.5393490126574316,1
Gson,4,3.50208175380862,1,5.597748957566523,1,4.2891422184872185,1,4.723736243256162,1,3.7261123405734424,1,4.338125381809576,1
JacksonCore,12,0.7077452902412785,1,1.1197116013238069,1,0.6857983813511516,1,1.858382225845191,1,1.3419220472073201,0,0.8703083135800104,1
Time,10,-0.12204456343403602,1,0.5987025041599172,0,-0.13278769283661837,0,0.5524209457636289,0,0.7378266845313669,0,0.2716096258509705,1
JacksonDatabind,88,-0.2844906136941442,0,-0.5171286993722555,0,0.3922279590397617,0,0.822281106054888,0,0.9997890441790301,0,0.09990828394190282,0
JacksonDatabind,63,0.5314587825850905,0,0.8929611028239569,1,-0.4684028806481586,0,1.0001497524726843,1,0.6499951785022637,0,0.38967406687325806,1
JacksonDatabind,2,1.1094133719630055,0,1.6654271097063829,1,1.6243953419315595,1,2.8017653901468393,1,2.1516856980217165,0,1.2433034969119021,1
JacksonDatabind,77,-0.17271430675763574,0,-0.40135995115514517,0,0.05846542943303468,0,-0.1755686016298718,0,0.3028976481789991,0,0.05292574567282038,0
JacksonDatabind,76,1.5310708312626176,1,2.1724518029637103,1,2.083027074491985,1,3.656138231039331,0,2.5240564505735263,0,1.6192902865161969,1
JacksonDatabind,3,0.7200987023943948,1,0.4226726127933841,0,1.4734106912989806,0,1.5832747632126647,0,1.562486479048603,0,0.8495264368536866,1
JacksonDatabind,62,-0.6511908948289791,1,0.8415246067516347,0,-3.0959632845143537,0,-0.1690227702485044,1,-0.17755608416517307,1,-1.1591252000704282,1
Time,11,1.6881161547813324,0,2.3916532638777652,1,1.827256401469156,1,2.8200651004591166,1,2.395160809902583,1,2.540647703535861,1
Gson,5,-0.3292691147862292,1,0.22576542095485988,1,-1.2635486725996328,1,-0.23722438435867482,1,-0.053797034434148766,1,-0.3106458145353512,1
JacksonCore,13,0.3577599177698422,0,0.8182725437228735,1,0.6499398055708994,0,0.5471428086369642,0,-0.18332114703434146,0,0.8212339958882461,1
Math,52,2.75565290267981,1,3.172209387446833,1,3.7186878184123553,1,3.8965427420793386,1,3.1146816853430472,0,3.3850612933586643,1
Lang,32,2.383585652754571,1,3.142350349543762,0,3.591020984786175,0,2.8101065319251357,0,2.5175487593555426,1,3.5742205910270823,1
Lang,26,2.4332485324182773,1,2.8151860425153354,1,2.7719538369276573,1,3.0978668829291927,1,2.7230739282058556,0,2.9569443084145584,1
Math,103,1.5692614043246493,1,1.6863632320408144,1,2.271295808814681,1,1.9138118742447303,1,1.902847670227333,1,1.8875484898846575,1
Math,46,1.27131698423861,1,1.3160239737250812,0,2.1203960018589427,1,1.3595386523813895,0,1.6417075677115764,1,2.0592930165030703,1
Closure,35,-5.200315841793837,0,-7.02559286369253,0,-5.087094252954318,1,-6.843462323730921,0,-5.902247216035545,0,-6.603713158661379,1
Compress,4,2.121498902925482,1,2.263809018099243,1,2.644519685200591,1,2.506740176932209,0,2.6946255109625454,1,2.7727161924297334,1
Closure,2,-14.41944001607321,1,-16.299771717102278,1,-26.126367225645634,0,-23.941123149789348,0,-18.346480338340744,0,-21.02961140990409,1
Cli,33,2.3299702137685743,1,3.024197589846765,1,2.8916852785672735,1,2.997942759765758,1,2.211023786377961,1,3.3923079091720907,1
Closure,166,-5.668989633303895,1,-7.806776138287876,1,-6.475739734782978,0,-7.994955173278939,0,-6.952157233145131,0,-7.222072166729549,1
Closure,172,-4.70594695839712,0,-6.476737521972589,1,-4.923025935921923,0,-6.123102652307459,1,-5.380864422318423,0,-6.549184066087877,1
Cli,27,2.1654068441470242,1,2.458879676370622,1,3.2739419996521266,1,2.470210545921046,1,2.3450761965062603,1,2.576164501919409,1
Closure,21,-5.34738275323355,1,-6.7651406459442,0,-5.87313324941946,1,-7.360556302792658,0,-6.036639531982331,1,-5.829049114649171,1
Math,91,2.1940786175856193,1,2.8506551584935464,1,2.6975764720573823,1,3.227240891860586,1,2.513781450224527,1,2.7986174154805528,1
Math,85,1.5581108421605876,1,2.446293463577426,0,0.887483793931741,0,1.4792012655596594,0,1.2836207167721374,0,1.9044113400532896,1
Compress,43,2.4575434212437357,1,3.412159484183924,1,3.5241601321687512,1,3.3851885116995963,1,2.967967020179362,1,3.0853535076727283,1
Csv,1,1.923123317822011,1,2.6895158815139215,1,2.8383191081906842,1,2.5579541524672145,1,2.491470209484137,1,2.7075754748736833,1
Jsoup,22,1.046033232752003,1,1.0035544645656262,1,1.1090703504819275,1,1.727341642237827,1,1.5505216116138252,1,1.9051219827912496,1
Jsoup,36,0.6451374563197575,1,0.3457600760164828,1,1.2459305967736451,1,1.230339302417091,1,1.3559973800964626,1,0.6167963186897822,1
Math,4,2.465874678164859,1,2.7598131213626997,1,2.4322347200963055,1,2.7541084717640887,1,2.3777344554692323,1,2.836621501975021,1
Mockito,37,-3.375672090775859,1,-5.559573460248379,0,-3.426339499354291,0,-4.822630200248528,0,-3.2573957110610876,0,-5.081119487443511,1
Mockito,23,-4.8801577692626275,0,-6.30229491315431,0,-4.301655235390679,0,-5.8906857650826785,0,-4.690064988455584,0,-6.550121857089773,0
JxPath,20,2.212197070576304,1,2.917017568803901,0,3.109011332421398,0,2.2704008553938193,0,2.082246577162457,0,3.073926942905026,1
JxPath,22,2.4597178600869256,1,2.9848650775712935,1,2.9560721723697796,1,3.6119241552287673,1,2.4933292335958233,1,3.1118511897849293,1
Mockito,35,-3.9932790493960395,0,-5.526993457149893,0,-3.1196490159563033,0,-4.7288111700417295,0,-3.4278417045300222,0,-5.499120918347022,0
Mockito,21,0.6844508308883852,1,0.4635396108505554,0,1.3555143421485607,0,1.9329260081490396,0,2.1777730287001456,0,1.3829508672265556,1
Math,6,2.6552437074957944,1,4.024050438553499,0,2.5511270870362166,0,3.1474883069573862,0,2.4517179497844643,0,3.164284458295722,1
Jsoup,20,1.2216516131227908,1,1.166569481289613,0,1.4333805371609252,1,1.7725574615755033,0,1.7202996435667601,0,1.6187006206422592,1
Jsoup,34,0.6602011409538256,1,1.243447403366395,0,0.3991390110931684,0,1.6072530689656057,1,1.1140025358528776,0,0.8596659057131133,1
Compress,41,1.9725207622728198,1,2.8120565996818057,0,2.350517576289235,0,2.885585181599235,1,2.408101985441758,1,2.671765582907422,1
Csv,3,2.400250138204669,1,2.9215062251131605,1,2.934254500967708,1,3.473464283837739,1,2.6236453483310966,0,3.1622979126611717,1
Math,93,2.3989024429092938,1,3.4969714089094026,1,2.621419199049569,1,3.3822254382312615,1,2.445767404251135,1,2.9213678208974527,1
Math,87,2.7700136791454004,1,3.2958254104151377,1,3.1742999982749858,1,3.2770195536440894,1,2.6351707278971572,1,2.975043852732724,1
Closure,164,-4.999246572048838,1,-6.743952983974448,0,-5.331898609472561,1,-6.7832198623853355,0,-5.747575443363716,0,-6.545574070694327,1
Cli,31,1.9121806443509126,1,2.372063607032186,1,2.255198850039144,0,2.226459752802164,1,2.27537304061386,1,2.152948713897091,1
Compress,6,2.730884782877635,1,3.6166720470667864,1,3.8897329246769314,0,3.7119284289656145,1,3.0929647778571234,1,3.2233324245265975,1
Closure,37,-8.01277136509271,1,-8.700508254969163,0,-9.909208532631306,0,-11.174775972189877,1,-9.487592791561632,1,-10.239244429188025,1
Closure,23,-6.062098867620191,1,-7.197375055012279,0,-7.035406904762795,1,-7.596002762305289,0,-7.168127117304435,1,-6.673149079537933,1
Math,78,3.5063294541886183,1,3.697820615761483,1,4.672167330404421,1,3.830802028156928,1,3.551842483257294,1,4.475498203601841,1
Cli,25,2.1317030051913197,1,2.948017868926008,1,2.7499263542480636,1,2.956759342661555,1,2.4984829279939595,1,2.931172690093314,1
Closure,170,-5.595369320839226,0,-8.041332879171932,0,-7.194175319291178,0,-7.956179337061494,0,-7.332568192620954,0,-6.948954023165163,0
Lang,30,2.2118032665349348,1,3.3482083767124573,1,2.932320457849413,1,3.304537178798851,0,2.52121739513643,1,2.935225808073222,1
Closure,158,-5.561377357166958,1,-8.485286438481419,1,-7.96382592233591,1,-9.194573712875943,0,-7.566045665674707,0,-7.041022451270719,1
Math,50,1.7599008692713525,1,2.5753246216784675,1,2.1091954772165136,0,2.750615790350241,0,1.9220949854437215,1,2.2766781517906107,1
Math,44,1.295437223066417,1,0.9921772902402028,0,2.575132308976311,1,2.067684312968111,1,2.1737723829192483,1,1.5341743702290895,1
Math,101,2.3850470056946564,1,3.1758065544896548,1,2.064745041778206,1,2.87829139141752,1,2.1135782683802966,1,2.8307018087245526,1
Lang,24,2.4290144351868133,1,3.250876190665428,0,2.497425594064327,1,3.2123375082528507,1,2.3826243497060444,1,3.4412381124685654,1
Cli,19,2.166065733865054,1,3.2884335875271984,1,2.802233651908345,1,2.9287012060090003,1,2.2996327209850764,1,2.8122517486592815,1
JacksonCore,11,0.1178667535862189,1,1.2853243705653377,1,0.19887325595463184,0,0.9868428328906326,1,0.9694573748565337,0,0.11835973938844305,1
Gson,7,0.611593015586589,1,0.6139976898533033,0,0.8279561803493714,1,1.5873617369451836,1,1.1628845344736067,0,1.0904231232627284,1
Time,13,1.7629392545981823,0,2.491418214036434,0,0.44120920636173516,0,1.5945647627823385,0,1.3908653993226725,0,2.072307597658402,0
JacksonDatabind,74,-0.8307505961623098,0,-0.6141928544523833,0,-2.316982952800762,0,-1.2120399406735254,1,-0.9680754347440423,1,-1.4827341554680031,1
JacksonDatabind,60,0.5270089306986527,1,0.8019221105427985,0,0.7092428798527372,0,1.2663617397044127,0,1.749425076755148,0,0.4952555038798956,1
JacksonDatabind,1,2.039844480008613,1,2.7220161743446365,1,2.1649054877362657,1,3.103287043902883,1,2.403950663703077,1,2.3454909465986544,1
JacksonDatabind,48,0.4695873645174432,0,1.1380928140253375,0,-0.035885141256044376,0,1.3313808246075276,0,0.7464215511114863,0,0.5079461016272462,0
JacksonDatabind,49,1.3245579312928433,0,1.8588443506887298,0,1.483066154931041,0,2.5253746932406966,1,1.8081472917262056,1,1.2889552697142341,1
JacksonDatabind,61,0.822095960883226,0,1.5565587741603304,1,1.1854699636437727,0,2.2233640720091876,1,1.7918737650432894,1,0.6884110920474233,1
JacksonDatabind,75,1.5397506871137943,1,1.415278678434023,1,1.8402771217793326,0,2.3513205633720125,1,1.8215705321636642,0,1.7148690355102882,1
Time,12,1.1889891851092305,1,1.2980016388769289,0,3.015992906827525,1,3.243228926041698,1,2.409198160367518,1,2.178300595361134,1
JacksonCore,10,0.3038483685383419,1,1.2725557562528969,1,-0.6258999471762556,1,1.4874931757604315,1,0.9902967656534177,1,0.5254884198950474,1
Gson,6,2.9693743652988203,1,7.005547209187246,0,7.101656906247474,1,6.225491660449257,0,6.730897235523635,0,3.7222590166166376,1
Math,100,2.4384979298436007,1,3.909823512241051,1,3.1387763429363895,1,3.1275184843220942,1,2.375761654832084,1,3.320476013254832,1
Math,45,2.717240051123376,1,3.2206527277514265,1,2.810724872677504,1,3.146483595092042,1,2.388429795180909,1,3.338071713558616,1
Cli,18,2.129336052886754,1,3.2884335875271984,1,2.7317241905869585,1,2.5690682372275067,1,2.5732498330130555,1,3.1940254567510546,1
Closure,159,-4.347274424100963,0,-6.748120502791006,0,-4.6925542347632865,0,-6.440771699193928,0,-5.375164666626762,0,-6.361300117535212,0
Lang,31,2.2118032665349348,1,3.3482083767124573,1,2.728546720683902,1,3.653162074198873,1,3.0219273608157287,1,2.9704124992431575,1
Math,51,2.1523699059010113,1,2.631054776806341,0,2.1091954772165136,0,2.750615790350241,0,2.008278766640531,1,2.2766781517906107,1
Math,79,1.814111427807395,0,2.7928772572681586,0,1.6086421862807438,0,2.244466454096853,0,1.7541289254326282,0,2.1943148388145546,0
Closure,22,-5.188109252834155,1,-6.9087037454032645,0,-5.63966057185951,1,-6.756488220820045,0,-6.282144668787094,1,-6.880043288122428,1
Closure,171,-4.6256756245278465,0,-6.658646282318491,1,-5.226639176129077,0,-6.623575808394996,0,-5.687054188432543,0,-6.354353162752065,1
Lang,19,1.9195174391569954,1,3.1435214171074763,0,1.2417127541634319,1,1.7711189327067374,0,0.9890196690501192,0,2.819012196670751,1
Cli,24,2.168570285053729,1,3.345395621306056,1,2.8400293212074503,1,2.784397820623504,1,2.3530610864900052,1,3.1759000578706664,1
Closure,1,-3.9869790051110447,1,-5.674831101035747,0,-3.9108513995738265,0,-5.342089923630657,0,-4.660830231309683,1,-4.9026738051638254,1
Cli,30,2.2594458034803457,1,3.1609353769225463,1,3.527725205569466,1,2.7153818999017076,1,2.447976734878399,0,2.9360806202702814,1
Closure,165,-4.706534079281996,1,-6.968058237404329,1,-5.998726527204787,1,-7.022302770696953,0,-6.081715723404096,0,-7.082527481695675,1
Compress,7,2.255573437182622,1,3.3795882683681207,1,2.00769725097983,1,2.6035655981157717,1,2.293952405569471,1,3.00912465475129,1
Closure,36,-5.189078667064031,0,-7.358266597825351,0,-7.029704972841655,0,-8.301689627331866,0,-6.744258401564511,0,-7.922953806738487,0
Math,86,2.541122558145796,1,2.6045805475732675,1,3.5636790226773707,1,3.1153989900892065,1,2.4434992618106013,1,3.3422506928380984,1
Math,92,2.0676915678029455,1,2.6653512698393373,1,1.9212219597675857,1,2.9803052041106537,1,2.0711857340620754,1,2.4028824369276456,1
Csv,2,2.7977144125232063,1,4.0207796046428745,1,3.763435384260342,1,2.9309189668495725,1,2.2211211316687445,1,3.7966138411265775,1
Compress,40,2.3585503385482407,1,3.082061266763627,1,2.6494145878850888,1,2.932193064571675,1,2.2661537477158418,1,2.5451378752669735,1
Jsoup,35,0.8539906024976426,0,0.7319951853606091,1,1.0045648657925559,0,1.7363643068073045,0,1.548684638402546,1,0.9582828146246085,1
Jsoup,21,1.2842527272915234,1,1.1235696148182546,1,1.8900897127953384,0,2.315331094737499,0,1.8385014229767844,0,1.4917884340393934,1
Math,7,2.6270645139043656,1,3.516587251724861,0,3.995552648482203,1,3.346912005450437,1,2.298449895861965,1,3.572000210287954,1
Mockito,20,1.0610397483363208,0,1.4763267732463317,0,2.1138303045767204,0,2.663622414991897,0,2.895350687807348,0,2.081332507223007,0
Mockito,34,-4.364903879542782,0,-6.30229491315431,0,-4.911398707829427,0,-6.445915172003538,0,-4.58590575032009,0,-6.550121857089773,0
Mockito,30,-3.375672090775859,0,-5.299357041984958,1,-3.426339499354291,0,-4.613865782509156,0,-3.4278417045300222,0,-4.742409473997618,1
Mockito,24,-3.503630211744197,0,-5.559573460248379,0,-3.4253418840741694,0,-4.693995617751302,0,-3.407646422250474,0,-5.081119487443511,0
Mockito,18,0.6875908268331138,1,0.8503999882057136,1,0.8771232024847708,0,1.196741847091519,0,1.8715772405210334,0,1.4611245144216718,1
Math,3,2.1661725546276878,1,3.408546460136125,1,2.2446886067223404,1,2.9723967781695637,1,2.2474672881423574,1,2.96822662375282,1
Jsoup,25,1.4732511231137944,0,2.0555669903552944,1,0.985483883283437,1,2.401843437893377,1,1.7625427627000336,1,1.76753267340273,1
Jsoup,31,1.213693638284128,1,1.8616271070670973,0,1.3500829296169259,0,2.3902530873163865,0,1.8202799432054186,0,1.5819197201023312,1
Jsoup,19,0.7909431314029929,1,0.4729797266891985,1,1.160663004187294,1,1.487106723617471,1,1.4186186746603062,0,1.0756744122205326,1
Math,96,2.6313418496599215,1,3.7791085389846897,1,3.6457783824280168,1,3.4037740198397857,1,2.5004901372900767,1,3.417558580803876,1
Math,82,3.025900394794133,1,3.3138493012631973,0,3.5830213703223994,1,3.9407280589517146,1,2.9358674570998633,0,3.9987283683677575,1
Compress,44,2.255470678395701,1,3.174517905718903,0,1.9286225246883217,1,2.4008054051422048,1,1.7554765224731324,1,2.3060413534133697,1
Csv,6,2.2886640288727946,1,3.07786574209921,1,2.716524634186758,1,3.116032292773477,1,2.3658102381168002,1,3.073694232246386,1
Math,55,2.2237968926850136,1,2.837190078416526,1,2.722893685721901,1,3.3257599367493063,1,2.3433118349634103,1,2.9837238532833115,1
Lang,35,2.749737242069887,1,3.7499542372553627,1,2.606762503247051,1,2.8434249904654094,1,2.4206780054598944,0,3.1378044932340825,1
Closure,149,-3.7618659655276185,1,-5.19306625318787,1,-2.7157357694102084,0,-4.59385225390053,0,-4.033253599518007,0,-4.675345857185943,1
Lang,21,2.5343525615694746,1,3.212674042653741,1,2.1568615796894464,1,2.9170839175617718,1,2.3065699130638806,1,2.815509908536226,1
Math,41,2.5042863695788706,1,3.105508905995012,1,2.4679344593285997,1,2.916216028172091,1,2.32694895565556,1,2.777031761110164,1
Math,104,2.6463486796281632,0,3.7027754220461846,1,2.9291141983824085,1,3.149172635487332,1,2.8200420807860325,1,3.428597492767775,1
Math,69,1.9940639276923187,1,2.8243197095058865,0,2.5722156445551394,1,2.8696963680631575,1,2.4865122351014928,1,2.5421867980112087,1
Closure,32,-5.750010242545164,1,-8.132154400436942,0,-7.486605284995494,1,-9.05782036311421,0,-7.259882400842362,0,-8.240966690096593,1
Compress,3,1.7983275355421118,1,2.083492011655675,1,2.6290701859316266,1,2.4846298764907444,0,2.18129314354058,1,2.7152059527505834,1
Closure,161,-4.770786243536105,1,-6.807886536048966,0,-5.6025516184593105,1,-6.2715500397958195,0,-5.803351019312632,0,-5.296179496006547,1
Cli,34,2.3077555910118095,1,2.8240493337596257,1,3.0335406184906044,1,2.718072852496474,1,2.3611498063887573,1,2.6545220551269755,1
Closure,5,-4.485332169025442,1,-6.031753155692871,0,-4.963049078349903,0,-6.148483982200577,0,-5.209579472768854,0,-5.810515892061167,1
Cli,20,2.636136880351484,1,2.8178595877631523,1,3.4716243015956305,1,2.7686629612799716,1,2.620613888348837,1,2.9222896138956314,1
Closure,175,-5.097364038290607,1,-7.338293563306268,0,-5.448934191436799,0,-7.188775145139263,0,-6.175321452705269,0,-6.885216591907538,1
Closure,26,-4.9136307813153035,1,-6.4247143289177275,1,-5.086884327122852,0,-6.241837207857544,1,-5.4409072512807,1,-5.4245599555425565,1
Time,16,2.1864703893726647,1,2.9281962028239574,1,2.68098482682063,1,3.5610280708897033,1,3.0087398927003486,0,3.2797187922801583,1
Gson,2,3.3618118562877215,1,3.97744396847341,0,4.7269420213975755,1,5.231032322228469,0,5.108977336310127,0,4.035639155417467,1
JacksonCore,14,-0.00030184582809182625,1,-0.12701274145836727,0,0.2612642002129652,0,0.8543149759250885,1,0.6525071624680694,1,0.5782914744404977,1
JacksonDatabind,59,0.02441609420034889,0,1.3865398923460137,0,-0.24286292115831007,0,1.0741985924366728,0,0.8003498391734182,0,-0.20941019427609064,0
JacksonDatabind,71,0.1772763091084369,0,0.13309841504403908,0,0.33071777499063315,0,0.4375450553822755,0,0.8580650152718315,0,0.6206834461052922,0
JacksonDatabind,4,1.0932640975692371,0,1.3263498592403549,0,1.1065781628202256,0,1.8854941493144035,0,1.6102358061130215,0,1.3269682096931317,0
JacksonDatabind,5,1.2598510767249302,1,1.65124461316185,1,1.6476425059239213,1,2.4593288506355973,1,2.0375412303129337,1,1.1147189831634499,1
JacksonDatabind,64,-0.7637345824494371,1,-1.2447947948400426,0,-0.84784272334668,0,-0.7529988721685869,1,-0.47975368377167593,0,-1.0497184018655685,1
JacksonDatabind,70,-0.5562665457907368,1,-0.13392949539131574,1,-1.2419629577747573,0,-0.34675099035591206,1,-0.3435894592937567,1,-0.9322059190002278,1
JacksonDatabind,58,-0.06566178657467756,1,0.3599460343792403,1,-0.3772523243470828,1,0.47797533630811456,1,0.6070602948057788,1,-0.19278441833661666,1
Gson,3,0.946275609265697,1,0.9630281113178397,0,1.5121822768544146,0,1.968085535798225,0,1.593404502526174,0,1.1530611943211062,1
JacksonCore,15,0.35940046482008425,1,0.8550260673287775,0,0.18281821538692108,1,0.6475588426140592,1,0.9501447364227527,1,0.7403370298831622,1
Time,17,2.055809472175367,1,3.1498933004824003,1,2.28518505681419,1,2.9199839799568097,1,2.708750704468501,1,2.8560175158646786,1
Closure,174,-6.700452187386125,1,-7.796268528760812,1,-7.951678921812907,0,-9.431899616431267,0,-7.765052970627458,0,-7.9159276552169375,1
Cli,21,2.6175166614735748,0,3.307464003860841,0,2.1371031627674943,1,2.584951075317074,0,1.968505816677389,0,2.947149392179149,1
Closure,27,-5.860011230701011,1,-7.6891244373503245,0,-7.704854193112565,0,-8.353923828042538,0,-7.4118917575736845,0,-8.578287764231705,1
Closure,33,-4.462520803755394,0,-6.437422669977351,0,-4.950502038996939,0,-6.218211190281788,0,-5.782495050685078,0,-5.706543481217085,0
Compress,2,2.404652029356,1,2.60389740219499,1,2.9950254816834936,1,3.0650321093547666,0,2.4723315196743063,0,2.579475009635099,1
Math,68,1.514266018149192,1,1.773745124247279,0,1.9946369795681216,1,1.2767024605053605,0,1.4634622646705804,1,1.8400874867507582,1
Closure,4,-5.0336921343309005,1,-7.513538207579669,0,-6.2718293378050785,0,-7.875228614569345,0,-6.741219799360782,0,-6.458826820460727,1
Cli,35,2.8758066072005484,0,3.811187841807341,1,2.6927492496147645,0,2.863754270031797,0,1.9752535942968665,1,3.2537295242190027,1
Closure,160,-5.80825985259781,0,-7.571910939291482,0,-6.426513238509351,1,-7.711365550462733,0,-6.852774382257499,0,-6.1015436393551665,1
Lang,20,2.456683574640476,1,3.3179148790134216,1,2.6213366160237674,1,2.7731504335397115,1,2.1276134992070848,1,2.4453605599680217,1
Closure,148,-5.658098361684496,0,-7.45314048528636,0,-5.959546511219354,0,-7.502276625161279,0,-6.558388710695244,0,-5.879400913534281,0
Math,105,2.117345404185978,1,2.7720065703557033,1,2.3496799120520304,1,3.0799214035461633,1,2.173162502128814,1,3.3810748824748007,1
Math,40,2.147837287277404,1,2.653999800056781,1,3.8831062517177815,1,2.889958389805682,1,2.873566216355264,1,3.283541178641456,1
Math,54,3.037908774882597,1,4.484705697292278,1,3.9349089487225917,1,3.518637015928401,0,2.8822347265595467,0,3.40147879540253,1
Lang,34,2.906136955718084,1,3.8370392509622837,0,3.7253192008032356,0,3.2062591225418346,1,2.6054471120931644,0,3.727733345502937,1
Csv,7,2.6049112724267243,1,3.507639415228535,1,3.6944395178975244,1,3.2092510801070335,1,2.252634135834929,0,3.2024792487137694,1
Compress,45,1.6752811207718294,1,1.5956573704445576,1,1.737995354640726,1,1.918844008337895,1,2.1687322144180716,1,1.8999717844471626,1
Math,83,2.1445022468020074,1,2.5491490037957174,1,3.2603663244883094,1,3.1161175285127607,1,2.6058700862114144,0,3.8953398590770347,1
Math,97,2.7546506128624317,1,3.869276746169863,1,2.8929344052736936,1,3.4229357280372463,1,2.557631820616955,1,3.3784358827841703,1
Jsoup,18,0.8784495746107855,1,1.4695938574027596,0,0.9281784757075109,0,1.7534213057686059,0,1.5301302116767732,0,0.8443995719678151,1
Jsoup,30,0.49399435351551646,1,0.44267735424726895,1,1.1898866985475076,1,1.3515902106425837,1,1.5583876778868722,1,0.9678776655164,1
Jsoup,24,0.969298540496137,0,1.3076040515929228,0,1.0723611476041899,0,2.4483230293260694,0,1.8360501244873633,0,1.5710103637018784,0
